SKU,Country,State/Province/Market,Date,Market Manager,Cost of Goods Sold,Sell Price,Profit,Profit Margin,Sales (4.5 L Cases),Revenue,Profit of Sales,Accounts Sold,Monthly Rate of Sales per Account,Tequila Tastings,Distributor Size,Market Type,Brand Ambassador Hired,Number of Brand Ambassadors,Top 10 Tequila Market
Tequila Supremo,United States,Texas,2021-02-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-03-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-04-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-05-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-06-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-07-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-08-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-09-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-10-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-11-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-12-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-01-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-02-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-03-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-04-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-05-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-06-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-07-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-08-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-09-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-10-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-11-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2021-12-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-01-01,Wesley,55.78,115,59.22,0.4850434782608696,2.0,230.0,111.56,2.0,1.0,5,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-02-01,Wesley,55.78,115,59.22,0.4850434782608696,12.0,1380.0,669.36,7.0,1.7142857142857142,3,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-03-01,Wesley,55.78,115,59.22,0.4850434782608696,42.0,4830.0,2342.76,15.0,2.8,3,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-04-01,Wesley,55.78,115,59.22,0.4850434782608696,83.0,9545.0,4629.74,38.0,2.1842105263157894,3,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-05-01,Wesley,55.78,115,59.22,0.4850434782608696,70.0,8050.0,3904.6,44.0,1.5909090909090908,9,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-06-01,Wesley,55.78,115,59.22,0.4850434782608696,19.0,2185.0,1059.82,26.0,0.7307692307692307,4,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-07-01,Wesley,55.78,115,59.22,0.4850434782608696,13.0,1495.0,725.14,15.0,0.8666666666666667,3,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-08-01,Wesley,55.78,115,59.22,0.4850434782608696,49.0,5635.0,2733.2200000000003,62.0,0.7903225806451613,1,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-09-01,Wesley,55.78,115,59.22,0.4850434782608696,23.0,2645.0,1282.94,21.0,1.0952380952380951,5,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-10-01,Wesley,55.78,115,59.22,0.4850434782608696,29.0,3335.0,1617.62,15.0,1.933333333333333,1,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-11-01,Wesley,55.78,115,59.22,0.4850434782608696,24.0,2760.0,1338.72,21.0,1.1428571428571428,6,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2022-12-01,Wesley,55.78,115,59.22,0.4850434782608696,21.0,2415.0,1171.38,20.0,1.05,4,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-01-01,Wesley,63.46,125,61.54,0.50768,2.0,250.0,126.92,2.0,1.0,4,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-02-01,Wesley,63.46,125,61.54,0.50768,11.0,1375.0,698.0600000000001,7.0,1.5714285714285714,9,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-03-01,Wesley,63.46,125,61.54,0.50768,37.0,4625.0,2348.02,15.0,2.466666666666667,4,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-04-01,Wesley,63.46,125,61.54,0.50768,41.0,5125.0,2601.86,25.0,1.64,8,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-05-01,Wesley,63.46,125,61.54,0.50768,15.0,1875.0,951.9,14.0,1.0714285714285714,6,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-06-01,Wesley,63.46,125,61.54,0.50768,11.0,1375.0,698.0600000000001,11.0,1.0,8,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-07-01,Wesley,63.46,125,61.54,0.50768,8.0,1000.0,507.68,6.0,1.3333333333333333,6,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-08-01,Wesley,63.46,125,61.54,0.50768,21.0,2625.0,1332.66,31.0,0.6774193548387096,7,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-09-01,Wesley,63.46,125,61.54,0.50768,7.0,875.0,444.22,8.0,0.875,1,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-10-01,Wesley,63.46,125,61.54,0.50768,11.0,1375.0,698.0600000000001,9.0,1.2222222222222223,5,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-11-01,Wesley,63.46,125,61.54,0.50768,30.0,3750.0,1903.8,19.0,1.5789473684210529,2,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2022-12-01,Wesley,63.46,125,61.54,0.50768,15.0,1875.0,951.9,14.0,1.0714285714285714,9,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-01-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,2.0,290.0,174.76,2.0,1.0,7,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-02-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,6.0,870.0,524.28,2.0,3.0,9,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-03-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,16.0,2320.0,1398.08,9.0,1.7777777777777777,8,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-04-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,28.0,4060.0,2446.64,17.0,1.6470588235294117,5,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-05-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,5.0,725.0,436.9,5.0,1.0,2,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-06-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,11.0,1595.0,961.18,22.0,0.5,6,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-07-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,9.0,1305.0,786.42,13.0,0.6923076923076923,4,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-08-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,35.0,5075.0,3058.3,63.0,0.5555555555555556,5,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-09-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,6.0,870.0,524.28,8.0,0.75,6,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-10-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,2.0,290.0,174.76,3.0,0.6666666666666666,5,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-11-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,11.0,1595.0,961.18,13.0,0.8461538461538461,2,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2022-12-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,12.0,1740.0,1048.56,14.0,0.8571428571428571,4,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-01-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-02-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-03-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-04-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-05-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-06-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-07-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-08-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-09-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-10-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-11-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2022-12-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-01-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-02-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-03-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-04-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-05-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-06-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-07-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-08-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-09-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-10-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-11-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2022-12-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-01-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-02-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-03-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-04-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-05-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-06-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-07-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-08-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-09-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-10-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-11-01,Wesley,110.32,419,308.68,0.2632935560859188,2.0,838.0,220.64,2.0,1.0,8,Large,Free Market,No,0,Yes
Tequila Vivo,United States,Texas,2022-12-01,Wesley,110.32,419,308.68,0.2632935560859188,2.0,838.0,220.64,1.0,2.0,1,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2023-01-01,Wesley,52.24,125,72.75999999999999,0.41792,15.0,1875.0,783.6,14.0,1.0714285714285714,4,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-02-01,Wesley,52.24,125,72.75999999999999,0.41792,41.0,5125.0,2141.84,23.0,1.7826086956521738,5,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-03-01,Wesley,52.24,125,72.75999999999999,0.41792,14.17,1771.25,740.2408,13.0,1.09,5,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-04-01,Wesley,52.24,125,72.75999999999999,0.41792,24.0,3000.0,1253.76,20.0,1.2,9,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-05-01,Wesley,52.24,125,72.75999999999999,0.41792,50.0,6250.0,2612.0,26.0,1.9230769230769231,8,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-06-01,Wesley,52.24,125,72.75999999999999,0.41792,30.17,3771.25,1576.0808,20.0,1.5085000000000002,8,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-07-01,Wesley,52.24,125,72.75999999999999,0.41792,33.0,4125.0,1723.92,20.0,1.65,7,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-08-01,Wesley,52.24,125,72.75999999999999,0.41792,57.0,7125.0,2977.6800000000003,31.0,1.8387096774193548,8,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-09-01,Wesley,52.24,125,72.75999999999999,0.41792,68.5,8562.5,3578.44,24.0,2.8541666666666665,1,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-10-01,Wesley,52.24,125,72.75999999999999,0.41792,33.0,4125.0,1723.92,23.0,1.434782608695652,1,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-11-01,Wesley,52.24,125,72.75999999999999,0.41792,44.0,5500.0,2298.56,29.0,1.5172413793103448,3,Large,Free Market,Yes,2,Yes
Tequila Plata,United States,Texas,2023-12-01,Wesley,52.24,125,72.75999999999999,0.41792,36.0,4500.0,1880.64,33.0,1.0909090909090908,10,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-01-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,9.0,1215.0,537.84,9.0,1.0,1,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-02-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,14.0,1890.0,836.64,12.0,1.1666666666666667,8,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-03-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,12.0,1620.0,717.12,9.0,1.3333333333333333,2,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-04-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,19.5,2632.5,1165.32,15.0,1.3,10,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-05-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,30.33,4094.55,1812.5208,18.0,1.6849999999999998,4,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-06-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,22.0,2970.0,1314.72,22.0,1.0,7,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-07-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,26.17,3532.9500000000003,1563.9192,16.0,1.635625,9,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-08-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,24.67,3330.4500000000003,1474.2792000000002,16.0,1.541875,10,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-09-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,28.67,3870.45,1713.3192,20.0,1.4335,4,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-10-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,34.83,4702.05,2081.4408,21.0,1.6585714285714286,10,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-11-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,34.5,4657.5,2061.72,29.0,1.1896551724137931,1,Large,Free Market,Yes,2,Yes
Tequila Reposado,United States,Texas,2023-12-01,Wesley,59.76,135,75.24000000000001,0.4426666666666666,106.33,14354.55,6354.2808,28.0,3.7975,8,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-01-01,Wesley,83.64,155,71.36,0.5396129032258065,5.0,775.0,418.2,7.0,0.7142857142857143,2,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-02-01,Wesley,83.64,155,71.36,0.5396129032258065,6.0,930.0,501.84,9.0,0.6666666666666666,4,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-03-01,Wesley,83.64,155,71.36,0.5396129032258065,7.17,1111.35,599.6988,8.0,0.89625,3,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-04-01,Wesley,83.64,155,71.36,0.5396129032258065,11.0,1705.0,920.04,10.0,1.1,5,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-05-01,Wesley,83.64,155,71.36,0.5396129032258065,8.17,1266.35,683.3388,8.0,1.02125,2,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-06-01,Wesley,83.64,155,71.36,0.5396129032258065,15.0,2325.0,1254.6,8.0,1.875,1,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-07-01,Wesley,83.64,155,71.36,0.5396129032258065,10.17,1576.35,850.6188,10.0,1.017,7,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-08-01,Wesley,83.64,155,71.36,0.5396129032258065,9.5,1472.5,794.58,8.0,1.1875,2,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-09-01,Wesley,83.64,155,71.36,0.5396129032258065,9.0,1395.0,752.76,8.0,1.125,10,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-10-01,Wesley,83.64,155,71.36,0.5396129032258065,13.0,2015.0,1087.32,11.0,1.181818181818182,8,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-11-01,Wesley,83.64,155,71.36,0.5396129032258065,8.0,1240.0,669.12,8.0,1.0,1,Large,Free Market,Yes,2,Yes
Tequila Anejo,United States,Texas,2023-12-01,Wesley,83.64,155,71.36,0.5396129032258065,19.5,3022.5,1630.98,18.0,1.0833333333333333,1,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-01-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-02-01,Wesley,102.26,245,142.74,0.4173877551020408,2.0,490.0,204.52,3.0,0.6666666666666666,2,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-03-01,Wesley,102.26,245,142.74,0.4173877551020408,0.5,122.5,51.13,1.0,0.5,7,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-04-01,Wesley,102.26,245,142.74,0.4173877551020408,44.33,10860.85,4533.1858,46.0,0.963695652173913,6,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-05-01,Wesley,102.26,245,142.74,0.4173877551020408,2.5,612.5,255.65,4.0,0.625,6,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-06-01,Wesley,102.26,245,142.74,0.4173877551020408,2.33,570.85,238.2658,3.0,0.7766666666666667,6,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-07-01,Wesley,102.26,245,142.74,0.4173877551020408,4.0,980.0,409.04,5.0,0.8,8,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-08-01,Wesley,102.26,245,142.74,0.4173877551020408,1.17,286.65,119.6442,2.0,0.585,3,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-09-01,Wesley,102.26,245,142.74,0.4173877551020408,89.5,21927.5,9152.27,52.0,1.7211538461538465,1,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-10-01,Wesley,102.26,245,142.74,0.4173877551020408,1.17,286.65,119.6442,2.0,0.585,6,Large,Free Market,Yes,2,Yes
Tequila Wooden Cask,United States,Texas,2023-11-01,Wesley,102.26,245,142.74,0.4173877551020408,1.0,245.0,102.26,1.0,1.0,2,Large,Free Market,Yes,2,Yes
